transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes,is_outlier,date_imputed,amount_was_invalid
T1474,U008,2021-04-16,income,salary,57534.0,bank transfer,lucknow,EMI payment,False,True,True
T12173,U119,2021-04-16,expense,rent,8712.0,bank transfer,ahm,xyz123,False,True,False
T4661,U034,2021-04-16,expense,utilities,702.0,bank transfer,ban,...,False,True,False
T9962,U019,2024-09-18,expense,foods,3301.0,upi,kolkata,Uber ride,False,False,False
T11138,U027,2021-04-16,expense,educaton,4064.0,crd,hyderabad,,False,True,False
T13592,U097,2021-04-16,expense,fod,6794.0,cash,ahmedabad,misc,False,True,False
T11130,U023,2021-04-16,expense,travl,5164.0,credit card,jai,ATM withdrawal,False,True,True
T7273,U054,2021-04-16,expense,unknown,2295.0,crd,delhi,Monthly rent payment,False,True,False
T12476,U134,2021-04-16,expense,entertainment,143.0,bank transfer,bangalore,Coffee,False,True,False
T3841,U024,2021-04-16,income,freelance,24321.0,cash,hyderabad,,False,True,False
T4971,U048,2021-04-16,expense,travel,0.0,credit card,ahmedabad,Movie tickets,False,True,False
T2702,U036,2021-04-16,expense,food,6243.0,upi,luc,Monthly rent payment,False,True,False
T0151,U040,2021-04-16,expense,foods,3633.0,cash,luc,Electricity bill,False,True,False
T10025,U138,2022-10-10,expense,rent,5719.0,unknown,chennai,,False,False,False
T2319,U097,2021-09-25,expense,health,1119.0,crd,lucknow,Doctor consultation,False,False,False
T6684,U121,2021-04-16,expense,utility,1449.0,bank transfer,pune,Petrol,False,True,False
T1656,U102,2021-04-16,expense,rnt,3756.0,upi,jai,,False,True,False
T9594,U022,2024-06-17,expense,rentt,42655.0,cash,ban,,False,False,False
T13415,U072,2021-04-16,expense,foodd,2457.0,cash,hyd,Online course,False,True,True
T8534,U101,2021-04-16,income,salary,20916.0,upi,ahmedabad,ATM withdrawal,False,True,False
T3246,U008,2021-04-16,expense,educaton,4374.0,bank transfer,hyderabad,,False,True,False
T13116,U029,2021-04-16,expense,rentt,41974.0,crd,jai,Medicine,False,True,False
T1274,U095,2021-04-16,expense,travel,1405.0,cash,lucknow,ATM withdrawal,False,True,False
T7299,U103,2021-04-16,expense,rentt,29584.0,upi,ahmedabad,Online course,False,True,False
T3183,U026,2021-04-16,expense,rent,2951.0,cash,hyd,,False,True,False
T6543,U006,2021-04-16,income,freelance,45846.0,cash,ahm,Coffee,False,True,False
T4349,U039,2021-04-16,expense,educaton,6047.0,upi,bangalore,Coffee,False,True,False
T12455,U098,2021-04-16,expense,entrtnmnt,3516.0,unknown,pune,asdfgh,False,True,False
T12611,U038,2021-04-16,expense,health,932.0,unknown,ahmedabad,Train ticket,False,True,False
T3128,U120,2021-04-16,expense,food,2745.0,bank transfer,pune,EMI payment,False,True,False
T11124,U017,2023-10-07,expense,food,2901.0,banktransfer,luc,,False,False,False
T1241,U100,2021-04-16,expense,food,7815.0,upi,delhi,,False,True,False
T10241,U003,2021-04-16,expense,travel,5434.0,bank transfer,chennai,EMI payment,False,True,False
T7194,U037,2021-04-16,expense,travl,7329.0,upi,mumbai,ATM withdrawal,False,True,False
T2555,U017,2023-11-18,expense,utilties,1542.0,unknown,hyderabad,Uber ride,False,False,False
T9632,U036,2021-04-16,income,freelance,15508.0,upi,hyderabad,Fixed deposit,False,True,False
T4476,U046,2021-04-16,expense,utilities,3365.0,credit card,pune,Shopping,False,True,False
T3164,U045,2023-08-10,expense,utilities,1388.0,crd,bangalore,Lunch,False,False,False
T3721,U002,2021-04-16,expense,travel,4373.0,upi,ahmedabad,Train ticket,False,True,False
T1785,U075,2021-04-16,expense,other,6600.0,upi,bangalore,Grocery shopping,False,True,False
T3738,U142,2021-04-16,expense,food,4293.0,bank_transfer,ban,misc,False,True,False
T2006,U031,2021-04-16,expense,entrtnmnt,2796.0,bank transfer,kolkata,Movie tickets,False,True,False
T7212,U057,2023-12-03,income,freelance,13677.0,upi,mumbai,,False,False,False
T6061,U123,2023-03-06,expense,rnt,5876.0,bank transfer,mumbai,Books,False,False,False
T8705,U018,2023-08-20,expense,travel,2217.0,crd,pun,Electricity bill,False,False,False
T8506,U136,2023-09-24,expense,food,920.0,cash,luc,Petrol,False,False,False
T0864,U010,2023-06-23,income,bonus,35688.0,credit card,ahmedabad,Lunch,False,False,False
T1568,U028,2021-04-16,expense,foodd,166.0,bank transfer,bangalore,Shopping,False,True,False
T12011,U086,2023-07-28,expense,utilties,8097.0,crd,mum,asdfgh,False,False,False
T10480,U107,2021-07-21,expense,utilities,1874.0,cash,mumbai,Train ticket,False,False,False
T11081,U083,2021-04-16,expense,rent,4898.0,bank transfer,kol,Online course,False,True,False
T7382,U086,2021-04-16,expense,travel,3290.0,bank transfer,pune,Medicine,False,True,False
T12803,U068,2021-04-16,expense,fod,7070.0,bank transfer,del,,False,True,False
T3472,U006,2021-04-16,expense,utilties,4712.0,upi,bangalore,Internet bill,False,True,True
T7095,U054,2021-04-16,expense,rent,9540.0,bank transfer,chennai,,False,True,False
T5265,U062,2021-04-16,expense,travel,3430.0,cash,chennai,Movie tickets,False,True,False
T4025,U046,2024-03-28,expense,rent,3524.0,bank transfer,pune,,False,False,False
T11697,U016,2023-05-22,expense,utilities,1857.0,crd,delhi,Coffee,False,False,False
T5981,U146,2021-04-16,income,others,35716.0,credit card,del,Books,False,True,False
T8947,U106,2022-02-25,expense,entertainment,5518.0,upi,jai,!!!,False,False,False
T12884,U032,2024-10-27,expense,travel,6385.0,crd,ahmedabad,EMI payment,False,False,False
T2597,U061,2021-04-16,expense,fod,7571.0,cash,jaipur,Medicine,False,True,False
T3879,U095,2023-08-07,expense,rent,307.0,upi,kolkata,ATM withdrawal,False,False,False
T0788,U126,2024-04-30,expense,rentt,9256.0,cash,kolkata,Uber ride,False,False,False
T3634,U134,2021-04-16,expense,food,2955.0,credit card,mumbai,Restaurant dinner,False,True,False
T2923,U045,2021-11-02,expense,food,4336.0,bank transfr,kol,Lunch,False,False,False
T9273,U099,2021-04-16,expense,unknown,2295.0,upi,pune,...,False,True,False
T11251,U030,2021-04-16,expense,foods,2610.5,upi,unknown,EMI payment,False,True,True
T4465,U138,2021-04-16,expense,traval,4726.0,credit card,kolkata,Internet bill,False,True,False
T6071,U129,2021-09-13,expense,utilities,825.0,banktransfer,mumbai,ATM withdrawal,False,False,False
T7568,U144,2021-04-16,expense,foods,4945.0,cash,delhi,Medicine,False,True,False
T7321,U047,2021-04-16,expense,entrtnmnt,2868.0,banktransfer,pun,,False,True,False
T8569,U129,2021-04-16,expense,rent,3128.0,bank transfer,ahmedabad,Petrol,False,True,False
T0308,U062,2021-04-16,expense,education,273.0,unknown,delhi,asdfgh,False,True,False
T9681,U021,2021-04-16,expense,food,4823.0,cash,bangalore,,False,True,True
T5966,U127,2021-10-26,expense,others,9113.0,unknown,unknown,Grocery shopping,False,False,False
T9794,U090,2021-04-16,expense,rent,8149.0,upi,hyd,ATM withdrawal,False,True,False
T9798,U049,2021-04-16,expense,travel,1137.0,credit card,delhi,Medicine,False,True,False
T1682,U100,2021-04-16,expense,rnt,5162.0,crd,pune,!!!,False,True,True
T2198,U140,2021-04-16,expense,utility,5073.5,bank transfr,jaipur,,False,True,True
T7890,U063,2021-04-16,expense,rentt,26728.0,credit card,jaipur,Restaurant dinner,False,True,True
T3914,U149,2021-10-21,expense,food,9139.0,upi,ahm,Fixed deposit,False,False,False
T4250,U011,2021-04-16,expense,rnt,3542.0,cash,unknown,Books,False,True,False
T4931,U104,2022-06-24,income,others,63184.0,upi,lucknow,Electricity bill,False,False,False
T1226,U041,2022-03-27,income,investment,47194.5,bank transfer,chennai,Movie tickets,False,False,True
T5214,U136,2021-04-16,income,freelance,47197.0,bank transfr,jaipur,Electricity bill,False,True,True
T0841,U050,2021-04-16,expense,entertainment,546.0,credit card,chennai,Coffee,False,True,False
T11089,U138,2022-11-29,expense,rent,4991.0,bank transfer,delhi,Petrol,False,False,True
T9734,U120,2024-02-20,expense,foods,725.0,credit card,pune,,False,False,False
T8879,U054,2021-04-16,expense,rent,2188.0,cash,ahmedabad,,False,True,False
T10560,U119,2021-04-16,expense,travl,7004.0,cash,ahm,Movie tickets,False,True,False
T12462,U028,2021-04-16,expense,rent,4991.0,credit card,jai,!!!,False,True,True
T8913,U038,2021-04-16,expense,entrtnmnt,8647.0,bank transfer,jaipur,Lunch,False,True,False
T1724,U129,2021-04-16,income,bonus,57598.0,cash,hyd,...,False,True,True
T3915,U095,2024-11-08,expense,travl,9682.0,cash,bangalore,,False,False,False
T9073,U100,2021-04-16,expense,utility,9469.0,bank transfr,lucknow,,False,True,False
T9546,U021,2021-04-16,income,freelance,11675.0,bank transfer,jaipur,Lunch,False,True,False
T0785,U111,2021-04-16,expense,travel,8158.0,bank transfr,luc,Petrol,False,True,False
T12699,U003,2021-04-16,expense,helth,4409.0,cash,bangalore,Grocery shopping,False,True,False
T0370,U029,2021-04-16,expense,health,6822.0,crd,lucknow,,False,True,False
T7667,U125,2021-04-16,expense,entertainment,5748.0,upi,unknown,Electricity bill,False,True,False
T8620,U022,2021-04-16,income,others,32787.0,bank transfer,hyd,Grocery shopping,False,True,False
T8574,U071,2021-04-16,expense,entertain,4780.0,credit card,jaipur,Coffee,False,True,False
T1275,U039,2021-04-16,expense,rent,942.0,credit card,unknown,,False,True,False
T4787,U131,2021-04-16,expense,rent,7057.0,upi,pune,Train ticket,False,True,False
T2756,U022,2021-04-16,expense,entrtnmnt,3212.0,cash,mumbai,...,False,True,False
T7082,U006,2021-04-16,expense,educaton,999999999.0,bank transfr,chennai,Restaurant dinner,False,True,False
T12702,U007,2021-04-16,expense,rent,44608.0,credit card,kolkata,Books,False,True,False
T13421,U029,2021-04-16,expense,food,498.0,upi,unknown,,False,True,True
T2299,U017,2024-08-17,expense,unknown,2295.0,bank transfer,kol,,False,False,True
T8437,U134,2021-04-16,expense,fod,3216.0,upi,unknown,Monthly rent payment,False,True,False
T8012,U041,2021-04-16,expense,utility,5706.0,bank transfer,del,Doctor consultation,False,True,False
T3361,U011,2022-11-04,expense,utilities,5172.5,upi,delhi,Doctor consultation,False,False,True
T3416,U088,2021-04-16,expense,foods,2643.0,credit card,unknown,Petrol,False,True,False
T10980,U071,2022-02-02,expense,rentt,21307.0,bank transfr,pune,Electricity bill,False,False,False
T6815,U094,2021-04-16,expense,rnt,6882.0,upi,pune,,False,True,False
T12556,U012,2021-04-16,expense,rentt,47746.0,cash,unknown,Doctor consultation,False,True,False
T5512,U080,2024-12-19,expense,foodd,2367.0,upi,jaipur,EMI payment,False,False,False
T0819,U041,2021-01-16,expense,food,4694.5,credit card,jaipur,,False,False,True
T4484,U088,2022-12-10,expense,rentt,17147.0,cash,hyderabad,Electricity bill,False,False,False
T4382,U002,2021-06-15,expense,education,999999999.0,banktransfer,bangalore,Grocery shopping,False,False,False
T4153,U116,2021-05-23,expense,travel,2621.0,bank transfer,ahmedabad,Monthly rent payment,False,False,False
T9352,U106,2022-04-06,expense,rentt,21220.0,credit card,kolkata,Books,False,False,False
T0430,U021,2021-04-16,expense,educaton,7706.0,banktransfer,lucknow,test,False,True,False
T5009,U028,2023-02-13,expense,health,6681.0,banktransfer,kolkata,,False,False,False
T5219,U062,2024-01-10,expense,rent,7773.0,credit card,jaipur,misc,False,False,False
T2322,U053,2022-04-27,expense,entertain,9734.0,unknown,pune,misc,False,False,False
T13839,U028,2021-04-16,expense,utilities,4621.0,bank transfer,delhi,Restaurant dinner,False,True,False
T4241,U070,2021-04-16,expense,fod,8721.0,upi,bangalore,Movie tickets,False,True,False
T0133,U022,2021-10-18,expense,fod,7901.0,cash,unknown,Monthly rent payment,False,False,False
T9981,U046,2023-09-29,expense,helth,5275.0,upi,kolkata,Monthly rent payment,False,False,False
T2812,U006,2023-12-12,expense,traval,4914.0,cash,ahmedabad,!!!,False,False,True
T1840,U076,2023-06-16,expense,entrtnmnt,2196.0,cash,kolkata,Fixed deposit,False,False,False
T13229,U101,2022-04-15,income,salary,18123.0,cash,ahm,Medicine,False,False,False
T0313,U018,2021-01-07,expense,entertainment,5980.0,cash,hyderabad,Online course,False,False,False
T3678,U113,2021-04-16,expense,rent,13715.0,cash,unknown,Movie tickets,False,True,False
T0062,U126,2023-06-28,expense,education,9690.0,upi,pun,Movie tickets,False,False,False
T9580,U043,2023-06-25,income,others,63122.0,cash,pune,Restaurant dinner,False,False,False
T7914,U027,2021-04-16,income,salary,63957.0,crd,lucknow,Doctor consultation,False,True,False
T10714,U062,2023-05-28,expense,health,4000.0,crd,jaipur,Grocery shopping,False,False,False
T3149,U041,2021-08-16,expense,food,4823.0,bank transfer,che,EMI payment,False,False,True
T8993,U118,2024-10-01,income,freelance,17940.0,bank transfer,chennai,,False,False,False
T13276,U106,2021-04-16,expense,travl,4864.0,upi,pune,,False,True,False
T1287,U102,2021-04-16,expense,utilties,249.0,crd,kol,Grocery shopping,False,True,False
T2572,U073,2021-04-16,income,others,22572.0,bank transfer,ahmedabad,Online course,False,True,False
T11735,U059,2021-04-16,income,bonus,57598.0,cash,pune,...,False,True,True
T6584,U079,2021-09-18,income,bonus,77530.0,upi,chennai,,False,False,False
T7618,U058,2021-04-16,expense,rentt,42308.0,bank transfer,delhi,xyz123,False,True,False
T11965,U050,2021-04-16,expense,rent,4991.0,credit card,unknown,ATM withdrawal,False,True,True
T3109,U099,2021-04-16,expense,savings,6766.0,cash,hyderabad,Medicine,False,True,True
T13541,U080,2021-04-16,expense,utlities,1051.0,cash,unknown,Train ticket,False,True,False
T9823,U063,2024-05-09,income,investment,14041.0,crd,luc,Shopping,False,False,False
T4161,U038,2021-04-16,expense,utilties,5076.0,credit card,delhi,Medicine,False,True,False
T10326,U040,2021-04-16,expense,rent,1964.0,cash,pune,asdfgh,False,True,False
T4304,U144,2021-01-17,income,salary,51541.0,cash,hyderabad,misc,False,False,False
T9113,U085,2021-04-16,expense,education,1090.0,credit card,mumbai,Monthly rent payment,False,True,True
T3276,U059,2024-10-11,expense,health,5536.0,unknown,bangalore,test,False,False,False
T0698,U025,2021-04-16,expense,foods,2610.5,upi,lucknow,misc,False,True,True
T1790,U011,2023-08-29,expense,traval,9767.0,banktransfer,kol,Electricity bill,False,False,False
T3264,U084,2021-04-16,expense,food,4694.5,upi,unknown,Train ticket,False,True,True
T3029,U102,2024-07-19,expense,food,3201.0,cash,ahmedabad,Doctor consultation,False,False,False
T6664,U110,2021-04-16,expense,education,7109.0,cash,kolkata,Online course,False,True,False
T8124,U012,2022-02-27,expense,savings,8301.0,banktransfer,bangalore,Fixed deposit,False,False,False
T3208,U131,2021-06-11,income,others,45898.0,cash,chennai,Medicine,False,False,False
T11236,U071,2021-04-16,expense,foods,2610.5,unknown,ban,misc,False,True,True
T8628,U129,2021-04-16,expense,fod,5821.0,upi,jai,Medicine,False,True,False
T6043,U124,2021-04-16,expense,travel,3622.0,bank transfer,bangalore,,False,True,False
T1560,U148,2024-11-27,expense,travel,7804.0,upi,kolkata,EMI payment,False,False,False
T1924,U023,2023-10-22,expense,utilities,4781.0,crd,kolkata,Electricity bill,False,False,False
T7453,U107,2021-08-23,expense,rent,4419.0,bank transfr,delhi,EMI payment,False,False,False
T0518,U025,2023-10-29,expense,travel,7914.0,credit card,unknown,Gym membership,False,False,False
T7085,U091,2023-06-22,expense,entertainment,999999.0,cash,mumbai,Shopping,False,False,False
T7500,U091,2021-04-16,expense,foodd,3689.0,credit card,lucknow,ATM withdrawal,False,True,False
T13338,U059,2021-04-16,expense,foods,4890.0,credit card,che,Electricity bill,False,True,False
T12388,U087,2021-04-16,expense,utilties,4571.0,upi,ahm,,False,True,False
T10634,U148,2024-06-17,expense,rent,11741.0,cash,bangalore,test,False,False,False
T13466,U133,2021-04-16,expense,traval,7433.0,cash,kol,Petrol,False,True,False
T11255,U009,2024-12-30,expense,utility,7937.0,crd,pune,Books,False,False,False
T7288,U138,2024-12-13,expense,travel,4471.0,cash,kol,,False,False,False
T8372,U123,2021-04-16,income,freelance,58674.0,credit card,unknown,,False,True,False
T10903,U137,2021-04-16,expense,helth,9623.0,upi,pune,xyz123,False,True,False
T0727,U126,2022-01-25,expense,food,7663.0,banktransfer,ahmedabad,asdfgh,False,False,False
T11588,U141,2021-10-11,expense,rnt,4301.0,cash,hyderabad,Lunch,False,False,False
T3429,U121,2021-04-16,expense,edu,7345.0,upi,mumbai,Uber ride,False,True,False
T10839,U097,2021-04-16,income,bonus,41966.0,bank_transfer,hyderabad,xyz123,False,True,False
T0292,U144,2021-04-16,expense,utlities,2906.0,bank transfer,ahmedabad,Electricity bill,False,True,False
T11287,U060,2021-04-16,income,freelance,61216.0,credit card,kolkata,Medicine,False,True,False
T0546,U031,2021-04-16,income,others,78388.0,bank transfer,ahmedabad,Gym membership,False,True,False
T2715,U085,2023-11-03,expense,travel,2165.0,bank transfr,kolkata,Grocery shopping,False,False,False
T5680,U133,2021-04-16,expense,travel,5247.0,bank transfer,lucknow,Doctor consultation,False,True,True
T7705,U051,2021-04-16,expense,entrtnmnt,3409.0,cash,delhi,Coffee,False,True,False
T4925,U058,2021-04-16,expense,foodd,3246.0,credit card,lucknow,,False,True,False
T0915,U001,2021-04-16,expense,food,8570.0,upi,pune,Coffee,False,True,False
T6450,U126,2021-04-16,expense,fod,2840.0,bank transfer,hyderabad,EMI payment,False,True,False
T13709,U143,2021-04-16,expense,rent,27204.0,upi,pune,,False,True,False
T11909,U043,2021-04-16,income,investment,78288.0,bank transfr,unknown,,False,True,False
T4821,U077,2021-04-16,expense,fod,5376.0,upi,che,xyz123,False,True,False
T9412,U050,2021-04-16,expense,food,3020.0,crd,hyderabad,Shopping,False,True,False
T6062,U126,2021-04-16,expense,utilities,7418.0,upi,ahmedabad,Petrol,False,True,False
T2881,U106,2021-07-09,expense,travel,7316.0,bank transfer,luc,Monthly rent payment,False,False,False
T9749,U051,2021-04-16,expense,rent,40841.0,upi,bangalore,,False,True,False
T9498,U090,2021-04-16,income,investment,77361.0,cash,pune,Gym membership,False,True,False
T10603,U095,2021-12-05,expense,entertainment,1107.0,banktransfer,unknown,EMI payment,False,False,False
T13383,U091,2022-01-10,expense,foods,655.0,cash,unknown,Medicine,False,False,False
T11277,U107,2023-12-31,expense,traval,5240.0,credit card,hyd,Internet bill,False,False,False
T8759,U079,2021-04-16,expense,foods,2610.5,credit card,jaipur,Lunch,False,True,True
